Consumer_Key,Consumer_Created_Source_System_Key,Consumer_Last_Update_Source_System_Key,Consumer_Web_Push_Opt_In_Opt_Out_Source_System_Key,Consumer_Privacy_Policy_Consent_Source_Key,Consumer_Class_Code_Key,CFDM_Channel_Code_Key,Consumer_Gender_Code_Key,Region_Code_Key,Affiliate_Code_Key,Market_Code_Key,Division_Code_Key,Consumer_Global_Unique_Identifier,Consumer_Level_Code,Consumer_Valid_Record_Indicator,Consumer_Version_Number,Consumer_Offline_Identifier,Consumer_POS_Identifier,Consumer_Online_Identifier,Consumer_Salutation_Code,Consumer_First_Name,Consumer_Middle_Name,Consumer_Last_Name,Consumer_Language_Code,Consumer_Birth_Day_Number,Consumer_Birth_Month_Number,Consumer_Birth_Year_Number,Consumer_Loyalty_Opt_In_Opt_Out_Indicator,Consumer_Web_Push_Opt_In_Opt_Out_Indicator,Consumer_Anonymization_Indicator,Consumer_Pending_Braze_Archival_Indicator,Consumer_Pending_Braze_Archival_Date,Consumer_Web_Push_Opt_In_Opt_Out_Update_Date,Consumer_Online_Registration_Date,Consumer_Online_Registration_Status_Code,Consumer_Offline_Registration_Date,Consumer_Registration_Store_Identifier,Consumer_Archived_In_Braze_Indicator,Consumer_Profile_Update_Indicator,Consumer_Profile_Last_Update_Date,Consumer_Privacy_Policy_Consent_Date,Consumer_Privacy_Policy_Reconsent_Date,Consumer_Anonymization_Timestamp,Consumer_Record_Created_Timestamp,Consumer_Record_Modified_Timestamp
2886957,15,15,15,759,962,7,2,10,639243,1,36,127b6a9c-2648-4185-a912-529c1ec3d700,global,1,11,b74b0863-f71b-4fba-ab91-05413fde9d8b,cd457984-aceb-4c4f-b280-fad4c18c0f1f,6985f212-c000-4ed1-b4cf-8d97bb872931,e117354b858980ecb505a0204b4e0a02,Kendra,Angela,Williams,EN,21,4,1947,0,1,1,1,2022-09-18,2023-10-25,,,2023-11-29,da0e4c81-0395-424f-9093-6f641030eed7,0,0,2021-08-13,,2021-09-18,2022-01-13T20:29:43.860Z,2022-01-13T20:29:43.860Z,2022-12-01T11:51:58.850Z
2894829,18,18,18,598,136,2,1,10,551865,1,1,661540f3-8247-4c54-997f-5c5a9b742365,global,1,9,21c6eae2-405a-4413-8f61-bf51f84ab353,27662a93-c124-4485-9309-ca10e767b959,5eb06099-5b3a-4072-9178-6db85d3cab18,7160714f14e1e634849a6e2691f0ed2e,Wayne,Justin,Gonzales,EN,11,6,1950,1,0,1,0,2023-01-19,2022-02-28,,,2022-09-27,8ae5ce60-6c60-45a1-89b8-6c1e302a386e,0,0,2021-12-03,,,2023-05-24T10:45:12.539Z,2023-05-24T10:45:12.539Z,2023-06-22T00:09:48.399Z
2899374,18,18,18,697,526,5,2,10,287325,1,26,618baf02-e647-427b-9277-20954639b922,global,0,7,9526735a-c73c-4fd1-8e79-f7a65835b285,6298866d-3b53-40bd-9e30-4759e26caba7,df508a84-44ac-413e-903b-3e5dd346e6fb,2470f4cc3785a7a0ea412b3f53387f76,Sylvia,Sheryl,Sutton,EN,7,5,1943,1,0,0,0,2021-11-10,2021-02-17,2021-10-23,registered,,,0,0,2021-04-27,2021-02-05,2021-10-24,2023-04-30T23:39:54.412Z,2023-04-30T23:39:54.412Z,2023-11-04T20:43:48.739Z
2904318,30,30,30,329,525,3,1,10,532565,1,22,1d7d900c-3f61-44ff-a048-b142bbe1adbf,global,1,10,66dfb77c-7ea0-499c-92a0-83cc01e70713,0c752313-f5c8-4d8c-8a10-a77ae22626ce,b4e9c5c0-3d94-4d00-a2cf-146197bbfd4e,f9f8350657865048b2d37ff1c5862d70,Robert,Chad,Ward,EN,23,9,1976,0,0,0,1,2022-09-18,2023-02-14,,,,,1,1,2022-08-03,,,2021-02-27T03:49:57.122Z,2021-02-27T03:49:57.122Z,2021-03-19T20:54:37.894Z
2919075,25,25,25,220,379,2,2,10,680692,1,36,25c60ad1-4448-4e9a-8967-3322300f79a5,global,1,11,58f61db4-d58a-4429-861e-2fb7d52164a3,b2051806-bf5c-4321-85eb-77fed0a28651,1e36411a-26ac-40e6-bd4f-c4eec81e9b80,9772697f3ca271c77db27da063d0894c,Brittany,Maria,Hernandez,EN,20,10,1969,1,1,0,1,2023-05-28,2022-01-18,,,,,1,1,2022-12-30,,,2021-02-03T11:21:45.311Z,2021-02-03T11:21:45.311Z,2021-10-26T14:33:06.412Z
2941709,41,41,41,960,12,4,2,10,339622,1,11,a5a0d579-42a2-4115-ba88-72e939a816c4,global,0,3,97612b47-8f8a-4cae-96a3-505c105bce2a,8b2fa1e8-89dd-4a89-b4e1-d295f4e8e007,020e92d5-e014-41a5-8b78-c6c89347901c,692467d967dea07d70c011a17ed8d390,Alan,Craig,Phillips,EN,13,8,1974,0,1,1,1,2023-04-24,2023-06-11,,,2021-05-14,eebc08fd-5744-4acd-9887-a4afcd1877d0,1,1,2022-03-24,2023-01-13,,2023-12-04T13:57:59.035Z,2023-12-04T13:57:59.035Z,2024-01-12T21:28:35.142Z
2950439,23,23,23,307,510,8,2,10,637562,1,22,139142db-9618-47b8-93b9-064f1ac3cb05,global,1,6,bc6840e2-808a-4390-b583-cf2f01c293b1,cc871e5d-d43f-4193-8797-d9d577f3cb61,839f60dd-9576-4349-8cb3-969fe8c2bdf5,7a6ae7c44915aa3c77028c5b498d8d06,Linda,Amanda,Woodard,EN,14,6,1988,1,0,0,0,2022-01-30,2022-07-10,2023-04-15,pending,,,0,1,2022-09-25,,,2023-11-22T07:58:44.730Z,2023-11-22T07:58:44.730Z,2023-12-19T13:42:25.078Z
2955120,28,28,28,765,735,5,1,10,384570,1,11,518129a2-b006-44fd-ac82-0f4579b34294,global,0,11,21025a14-11c1-4ec5-b7b6-77d5638c97d4,41214d64-9f6e-43e0-bd76-e8d406826ce3,6db90d11-c523-4b8d-a0c3-5dc0a93c6ed5,892a53fef2bd48313301def6e2ef077b,Janet,Christina,Howard,EN,31,7,1970,0,1,0,1,2021-05-30,2021-12-29,,,2021-12-06,36384f73-965b-40ee-93cc-108e19f9a7e7,1,0,2023-03-28,2023-01-07,2023-02-10,2023-09-29T10:23:48.409Z,2023-09-29T10:23:48.409Z,2023-12-22T22:54:06.085Z
2966035,16,16,16,485,894,8,1,10,243377,1,36,5716d95b-ad3e-4459-b438-d3f92b63f7a6,global,1,1,d43c37bf-08f9-461d-a294-37b0762aa971,2ae3946e-2f18-46cb-bf83-60a002dbb89e,bbd7e155-6d15-4347-81a7-ec81d265900f,54dc23a47c818f125cc2f333f11ffa24,Susan,Robin,Wilson,EN,19,9,1981,1,1,0,0,2021-02-16,2021-12-08,,,2023-10-25,ff4de955-2fe1-4e37-afc7-474aaa9035f2,0,0,2021-11-22,2023-06-26,2022-09-07,2022-12-14T18:02:43.032Z,2022-12-14T18:02:43.032Z,2023-05-04T10:19:37.483Z
2975766,16,16,16,100,478,3,1,10,739395,1,38,98224492-2be9-40c9-94d1-c543f5105c7d,global,0,6,5633afb3-e1c9-4e7d-b470-88aa004c3839,f8277509-4b03-4221-86e5-6a78b7d63d5a,7a777d32-2d03-403b-871a-b24e5b1a42fb,0eb5c8f0bf1d44bc31fcf6ec98764303,Shelby,Cynthia,Ross,EN,30,11,1944,0,1,1,1,2022-04-10,2023-08-19,2022-09-18,registered,,,1,1,2021-03-04,2022-05-09,,2022-09-09T18:41:45.306Z,2022-09-09T18:41:45.306Z,2022-10-07T22:03:11.945Z
2978506,32,32,32,930,243,6,1,10,641785,1,3,8ce62715-883f-4b70-b671-df438825ea91,global,0,9,33cc27b7-d79c-4f20-bce1-9eabe1021660,fe69c019-98ef-425e-8315-fc58724da0d3,5d929f0e-4c3a-4af3-b0d7-8ec5f8d2710b,70278249f189f4962c56201c52521891,Jenna,Suzanne,Price,EN,10,2,1989,0,0,0,1,2021-09-24,2023-05-17,,,,,1,0,2021-04-01,2023-11-18,2021-09-24,2021-03-13T03:23:14.585Z,2021-03-13T03:23:14.585Z,2024-01-06T20:07:48.625Z
2979482,20,20,20,928,572,9,2,10,396260,1,36,ef13d15c-8438-4baa-a995-fbf8c15ed97e,global,0,6,2e7fe4cf-7786-4cfb-bac5-0d7b8777b844,7dbe47bb-56c8-4fe8-9ee0-d9964cab1da1,729484ad-26b2-4114-854a-0c9e26a6fe45,b53d82c79515a69157bda4882e032a4f,Thomas,Jeffrey,Berg,EN,9,6,1968,0,0,0,0,2024-01-05,2022-04-02,,,2021-11-14,a8a97bfd-509f-4ce0-8a4b-6552c4855db0,1,0,2021-02-14,2023-02-26,,2023-10-18T01:33:29.449Z,2023-10-18T01:33:29.449Z,2023-11-28T01:04:27.548Z
2983716,30,30,30,251,308,2,2,10,979288,1,11,644e79f0-1871-4c68-a0b9-d99f74c426fe,global,1,5,b98fdc17-eb41-40e8-b95a-2937db18a599,812ef303-d17c-447e-a347-887903ddd8e2,d402f3df-030d-4d8d-80d9-7b21b5877c6e,068ced17458de69c1df87d48cf56af22,Carolyn,Kimberly,Sandoval,EN,10,4,1958,0,1,1,1,2021-09-28,2021-08-19,2021-11-12,registered,,,0,1,2023-10-29,,,2022-07-04T14:57:39.751Z,2022-07-04T14:57:39.751Z,2022-08-30T22:14:45.027Z
2994397,45,45,45,268,23,7,1,10,158753,1,36,717cd382-4408-43c1-bc9d-67eca688e672,global,0,2,1c8e97ac-36a0-485d-9131-0c24918e26a5,2389132f-029c-4d0b-995d-d3581aa18310,07e95e4f-b3ce-45f4-9ccd-5b1684b022e4,8d8fce5f3f86b84b2f3b182f787634c2,Allison,Lauren,Parks,EN,8,3,1965,1,0,1,0,2022-06-01,2021-06-01,,,,,0,1,2021-11-18,2022-04-01,,2023-11-29T09:24:20.450Z,2023-11-29T09:24:20.450Z,2023-12-05T14:18:59.339Z
3001939,13,13,13,824,49,9,2,10,759615,1,38,da541695-cc7c-42b6-8a89-85ddeccaa12b,global,0,8,78574979-14f2-414b-aaf2-41f212aa8705,24cc95ed-6d4d-45be-ac49-784c81a4185c,7552a102-e9ac-4711-8dee-5c4d11f0bbd6,b814a9ce425f10e98a1dc1eddba52506,Samantha,Gina,Kelly,EN,5,6,1954,0,0,0,1,2022-01-04,2023-05-21,2022-09-13,pending,,,1,1,2023-12-28,,,2021-09-20T12:21:09.710Z,2021-09-20T12:21:09.710Z,2022-04-10T21:32:46.242Z
3004379,1,1,1,592,524,1,2,10,855056,1,3,4a4cce30-99f7-4197-9c57-3c67fcfbc211,global,0,8,7cdb0590-92d4-4443-b2ec-058750a13275,31262418-e228-4e5b-ba1c-e800d802889a,7e05359b-e2d0-4c1d-aff9-fe75084ec23b,10e60bf2ff40c06b4d70e55a022f8e14,Andre,James,Mueller,EN,17,9,1943,0,1,0,0,2021-12-24,2023-06-18,,,2023-04-23,42125636-9695-40e9-afe1-81afb8011355,1,1,2022-01-18,2023-01-17,2021-05-05,2022-03-27T01:40:39.090Z,2022-03-27T01:40:39.090Z,2022-07-21T19:50:38.047Z
3011450,40,40,40,466,258,7,1,10,443706,1,21,69d4ba67-cdd9-4866-bed8-7b8084782e55,global,0,3,fdb2aa95-7429-42a7-8353-f1c519fd8dea,3fee69b3-4222-4f86-a544-fee05a1d2a22,2ca62b11-d915-400c-b711-8bc47ed46c73,1fb21a5ec6e279ffe901d86fa6072eb7,Allison,Lauren,Graham,EN,20,8,1990,0,0,1,0,2022-09-06,2021-12-18,,,2022-02-05,1edbe5bd-5c9a-4c89-ab1d-af45e68d471b,1,0,2021-08-07,2023-10-04,,2021-03-20T11:51:06.461Z,2021-03-20T11:51:06.461Z,2022-10-18T17:42:21.411Z
3018829,4,4,4,610,944,9,1,10,239598,1,21,6bc39e83-2bc6-4894-8de0-0775994a43e8,global,0,3,92fea885-83e7-466f-99c4-ef8b68561c85,580b07e4-9a03-4bc1-8d03-4f392ce3eab8,30b51a7f-3e78-410a-b813-2b4559ed10ae,11fc11408b2322d3735471da7d831859,Travis,Willie,Anderson,EN,6,3,1999,0,0,1,1,2022-03-29,2023-07-27,2022-02-01,pending,,,0,0,2022-03-09,2021-12-14,,2021-08-11T02:14:17.330Z,2021-08-11T02:14:17.330Z,2022-12-23T22:51:47.235Z
3022250,21,21,21,321,631,3,1,10,956147,1,21,c28e4e75-bcee-46fe-a1fa-4c06303c4a70,global,0,5,13227a22-d956-4dca-a056-3c5648d04d2a,4e1c7026-b2d0-46d5-bcb7-81bb822733a4,88d1bdf0-6f18-4147-b0eb-e987d94c3425,322138e1157aab48a2a03d2812fbb063,Mark,Derek,Turner,EN,2,1,1965,0,1,0,1,2023-12-29,2023-10-15,2023-11-22,registered,,,0,0,2021-12-09,,,2022-11-05T02:22:05.048Z,2022-11-05T02:22:05.048Z,2023-01-01T16:03:56.681Z
3030850,47,47,47,131,16,7,2,10,406808,1,26,9713e34a-417f-4f73-8ac3-4abaf0e072d2,global,0,11,d30c8026-cc36-4692-adc5-f0a64b9d8560,e09bdf00-23a8-43ca-af23-b7fb8c27ff89,7229c58f-d2ea-496b-bdb0-bdd6807ecde5,e4aa1542d525dd1266440174516bef9b,David,Mike,Galvan,EN,7,6,1978,1,1,1,0,2023-09-23,2023-01-22,,,2022-09-24,5d36a32a-325d-4a8c-ad44-099c37df66ba,1,1,2021-12-20,2022-12-18,2022-10-06,2021-09-25T18:16:24.343Z,2021-09-25T18:16:24.343Z,2022-08-30T19:27:23.838Z
3033567,35,35,35,524,920,1,2,10,301367,1,21,d369d48c-b6c7-4514-aced-7bbc0098f53f,global,1,11,1e9e4fb3-a150-4995-8298-579a8517ecbd,c0b79a61-0ef1-4ad8-91e1-262a0e738594,7c7088a5-2236-4306-b8cb-378c75cfefcb,6bc360ad675c6e618238a863be2787df,Sharon,Mary,Garza,FR,5,12,1994,1,1,0,0,2021-07-11,2023-03-03,2023-01-21,registered,,,1,0,2022-12-24,,,2023-10-09T21:12:44.368Z,2023-10-09T21:12:44.368Z,2023-12-08T03:39:57.283Z
3043798,21,21,21,654,42,6,1,10,237973,1,21,077d2f02-31b8-4a5c-9cf8-6b72971380c6,global,0,1,9db4fa42-0fba-483e-a531-b337b9d7c381,77d1d7ee-47cc-4dc9-a45c-996858257d28,4cfd1f0b-f7da-4a6d-a71a-a059f155e01e,5cb4b22c4706b0789d4c9c9ea5cd10d4,David,Andrew,Riley,FR,30,10,1951,0,1,0,1,2022-09-09,2022-11-28,,,,,0,0,2022-05-11,2021-07-01,,2021-03-16T01:09:21.665Z,2021-03-16T01:09:21.665Z,2021-07-09T07:45:10.820Z
3045788,1,1,1,372,994,6,2,10,328397,1,22,fa74e374-060f-44f0-bf0c-8bb4a391efc5,global,1,11,7c4e8eb2-f0be-40ca-bcac-cd4188703fac,a53b2294-fba2-4c5a-a2a1-c5d1c1ea1704,716284e9-e450-47dd-ae5e-87103a17e130,0e6f7fa060cfd863eb080a556bb7844b,Charles,Randy,Lawrence,EN,30,6,1950,1,0,1,1,2021-02-20,2022-08-11,,,2021-10-08,349a2ea8-1890-4f16-bed4-16d837ab4ab9,1,0,2021-05-05,,2021-04-13,2021-02-18T21:18:29.169Z,2021-02-18T21:18:29.169Z,2022-07-03T18:54:34.761Z
3080264,23,23,23,861,201,9,2,10,503535,1,22,262526cf-b5d8-49d8-aa5b-500159ba4bc5,global,1,6,7a7f506d-4222-445c-9989-e89363c9139b,fd7d2122-434e-4076-a241-61a22a0cbae7,ee994cf5-fa7d-4e37-825e-de3613695192,6bf09478803cbbde0673e5da2e4fd9cb,John,John,Wells,EN,12,1,1948,1,1,1,0,2021-08-03,2022-12-03,2021-06-05,pending,,,0,1,2023-01-30,2023-07-19,2023-06-04,2022-11-07T00:28:31.216Z,2022-11-07T00:28:31.216Z,2023-04-19T03:09:00.655Z
3113282,12,12,12,183,10,2,1,10,351983,1,11,f0105290-a7b4-43e0-99ba-65c396038ad4,global,0,6,c1c4db83-ae48-45a7-9b24-cfee1e51c1bc,1ba8fb6b-4907-4336-9e6d-9e2320d13bba,00c4fb1b-a099-46e4-bf9e-6649397d4220,72a60e1b10606b3304e0f0c631990348,Rebecca,Elizabeth,Aguilar,EN,18,8,1990,0,1,0,1,2021-11-13,2021-10-21,,,,,0,0,2023-12-24,2022-10-14,2022-11-26,2021-03-04T06:01:16.814Z,2021-03-04T06:01:16.814Z,2022-10-16T05:24:37.717Z
3113788,47,47,47,173,323,6,2,10,442407,1,12,d7122989-06cd-4341-bc52-5799eb4cd519,global,0,12,dc8e6040-abdd-450f-9919-36a31232bbb4,f0c80b41-7ead-428a-876b-33748daea7b8,59cfcea7-cbce-4349-b6fe-6c6581798441,c73b325eb0e21fdf8239eeec62bef30e,Alexis,Karen,Craig,EN,25,11,1965,1,0,0,1,2022-04-16,2022-02-17,2021-05-07,pending,,,0,1,2023-06-16,,,2023-07-24T04:55:25.947Z,2023-07-24T04:55:25.947Z,2023-09-15T21:33:26.489Z
3120111,11,11,11,792,785,5,2,10,629629,1,38,a7b7387a-3249-487b-ade3-74ccfdf560cd,global,0,7,84ec8cc1-38d2-4ede-b453-f70e0ab1ab2d,6e8e62fb-3eec-4e5c-ba93-1de205f715d9,6400e2eb-2df1-4e3c-8d69-d9c0ff6d6f8c,b1f0719c5db7aa5baefd8396c43b199a,Cindy,Angelica,Vasquez,EN,11,10,1966,1,0,0,0,2023-10-21,2021-03-01,,,2022-05-15,400a28cd-24cb-4892-a3e0-b0283893cc33,0,1,2023-06-15,,2021-01-24,2023-10-18T20:47:33.954Z,2023-10-18T20:47:33.954Z,2024-01-20T03:30:59.265Z
3146788,35,35,35,369,346,3,1,10,487777,1,99,df3d9cbc-1169-42be-8156-99adc870f283,global,0,11,03d43769-5c20-4a07-8056-993b6c8bd390,f6cc1edd-4583-4205-9bbd-6ba00eb35aaf,f2daf816-1f54-4693-8b89-94b69039608d,8d0d7a943e643cdb0e851bf2a1b73d6c,William,Dennis,Ramirez,EN,17,4,1966,0,0,0,1,2022-05-12,2022-08-01,,,,,1,1,2021-08-10,2021-06-19,2023-02-13,2021-12-21T19:59:46.455Z,2021-12-21T19:59:46.455Z,2022-06-20T14:54:05.158Z
3162329,45,45,45,569,211,1,1,10,209679,1,22,48f4fa12-b3fd-4aeb-bfc2-c6de23cffa38,global,1,12,c3565c76-2a51-4d2d-a657-daf95ba929ce,4e7f5879-3641-4e0f-8dce-70b02bbe7933,7ff58667-9ccc-4abd-b656-00cf8eed9278,7a141c4c89584a287d2d0c9deae29593,Ashley,Janet,Pierce,EN,10,3,1994,1,1,1,1,2021-05-21,2022-04-06,,,,,0,0,2023-11-13,,2021-03-05,2021-06-08T12:33:36.528Z,2021-06-08T12:33:36.528Z,2021-12-13T17:54:14.143Z
3166868,14,14,14,582,960,5,1,10,563494,1,11,6babdd02-a6d5-4f23-a624-e7c6b52a8018,global,0,12,74271685-191c-482f-be51-692dc9638119,ace3ac08-8266-4e8a-8bd8-d59a384ed16a,e0e63442-59c6-4e0d-9969-37c3329296b5,0222f856b6ffddd76f7f7ad6a3cc85a1,Benjamin,Willie,Moore,EN,5,1,1974,1,0,0,1,2022-04-26,2023-08-12,2023-01-31,registered,,,0,1,2022-08-28,,,2022-01-22T22:10:38.089Z,2022-01-22T22:10:38.089Z,2022-12-23T03:55:23.839Z
3171990,17,17,17,672,22,8,2,10,570561,1,21,f7e76dff-964b-4923-b1c4-3bc2ed8eb53f,global,1,10,71dfb978-5658-4d46-b549-237e63553e4f,15e2e3b7-0ad6-47c7-82e4-91d7a7c03070,ce608547-3821-461c-aeb1-e59d35502803,2529573ea26efe848bdedfd5cd7d3de9,Adam,Joe,Garcia,EN,14,8,1978,0,1,0,1,2021-06-23,2023-11-08,,,2023-03-14,03c0e24f-1ac9-4d1f-acc1-4afaa1d150fc,0,0,2022-09-04,2023-08-03,2022-12-28,2022-07-28T08:09:40.765Z,2022-07-28T08:09:40.765Z,2023-10-20T09:54:37.802Z
3173236,45,45,45,813,96,6,2,10,742806,1,1,90055f6c-bacf-4dea-b1b4-63abba57bb5a,global,0,1,c5e988cf-a97a-449c-bd5a-de45ab2141b0,c0d4cb25-ae02-4a1a-a776-34699d33b2a6,2afe16c5-0499-4d7e-846b-239d568e39dc,dbfc47d264885fd276e773bdd494ca69,Jeffrey,Chad,Jensen,EN,13,1,2000,1,1,1,1,2023-06-16,2021-07-15,2023-12-09,registered,,,0,0,2022-06-03,2022-01-22,,2023-08-23T00:54:23.633Z,2023-08-23T00:54:23.633Z,2023-10-31T18:07:51.090Z
3180089,17,17,17,621,727,9,1,10,215360,1,38,a4ff9026-1332-4ee0-ab01-cdc51b6615df,global,0,8,b9cde1ee-8609-4984-b91b-fdb61be6a3f8,93ef8846-f02c-4b9a-9ee7-20c2bc046ad5,9710bb7b-2ea1-4457-8f8b-471eaf117353,b906cc6dd7c43e1693dc7a3db8ab5131,Kimberly,Jessica,Baker,EN,25,7,1977,0,0,1,1,2022-10-11,2021-10-26,,,,,0,0,2023-03-02,,,2023-01-01T20:48:48.402Z,2023-01-01T20:48:48.402Z,2023-05-26T21:20:13.031Z
3225545,16,16,16,417,110,7,1,10,277321,1,3,0f2bef29-b425-4330-af25-8f87a8b45849,global,1,7,b5a5fe5a-e350-4fd6-b7cb-8a01cd4f1b8b,2099792d-59bc-4bfa-942c-f977dba6e81b,408d7e5b-375f-4f53-8513-0d8f40700f0f,f0944d26985a1da295414b8728a40e0a,Sean,John,Phillips,EN,14,7,1988,0,0,1,0,2023-10-16,2023-07-29,2023-02-17,pending,,,0,1,2021-12-17,2023-03-10,,2022-02-13T01:38:38.691Z,2022-02-13T01:38:38.691Z,2023-02-27T23:43:37.016Z
3227881,19,19,19,197,134,10,2,10,125169,1,22,b9ab85d8-119d-4950-b0cf-c52622043c71,global,1,3,6d67ebeb-2fc8-428b-94ed-72ce4f29c6a4,02015ef5-75a3-4710-9e22-4504b292f300,06946dc7-3b35-4ebb-bd42-581c53b526c9,106f6252b0141fecfddc437b639c75ad,Mark,Matthew,Friedman,EN,9,10,1992,0,1,1,1,2021-07-20,2021-05-01,2023-09-17,pending,,,1,0,2021-09-12,2021-04-03,,2022-01-13T02:37:02.379Z,2022-01-13T02:37:02.379Z,2023-12-07T06:16:25.698Z
3276744,8,8,8,820,841,9,1,10,906110,1,10,3df3f7ee-03f0-40dd-80e3-3f9a63d3eabc,global,1,11,48aadf45-a3e6-40ff-82df-ac630b1d66a7,0a6a208a-f042-4bae-bcfb-eb9fc60ad1bd,4ec2ca4b-5375-4d70-a720-55b32e97eab3,aaa3785c4c1ff3450a5e911bc19d5afa,Gregory,Harry,Davis,EN,22,8,2001,0,0,1,1,2022-05-07,2023-11-30,2023-05-20,registered,,,0,0,2021-03-02,,,2023-03-11T03:06:20.633Z,2023-03-11T03:06:20.633Z,2023-09-05T17:39:56.553Z
3279471,34,34,34,31,955,9,1,10,227225,1,36,d208be57-03e0-461e-9cfa-1f463f7b7522,global,1,10,55792d3d-e4b6-46de-867d-9caf63e95187,2c1f1a82-9fb0-478d-910d-3441c89fd85b,9e011e62-f4d9-4239-818b-d87bdde053bd,44c7a034f81a2f5ac43a88cd52350693,Michele,Samantha,Miranda,EN,25,6,1996,0,1,0,1,2023-05-15,2023-02-16,,,,,0,1,2022-12-25,2023-11-30,2022-04-23,2021-10-09T13:53:29.304Z,2021-10-09T13:53:29.304Z,2021-12-05T06:13:16.362Z
3304404,16,16,16,685,905,9,2,10,542991,1,11,5aa8fe26-7624-4577-a72e-bdd21ab98671,global,1,1,da452070-ab1d-4360-aa27-54f89a9f1dec,bd879e4a-1c59-48c1-9e46-71f7768251e7,b60381b7-e4c3-4db0-9641-fb1d1b110acd,0b236cb371af2a7c34a51cfde248bb0b,Amanda,Chelsea,Hood,EN,9,5,1988,1,0,0,0,2022-12-13,2022-06-25,,,,,1,1,2021-10-01,2021-10-12,,2023-07-21T01:13:27.666Z,2023-07-21T01:13:27.666Z,2023-08-06T11:48:41.859Z
3318998,9,9,9,58,36,9,1,10,629807,1,17,05b3d8ca-c6b0-4aa7-8336-956a649b6505,global,1,8,e793eae5-4f08-4c00-acad-31cfc632e3b7,cdc8ad96-02b5-4c6f-972a-406fbe3ddef5,e8746ecc-e1b5-4450-933a-de1183440789,9a568bc082e4854dc8c823c3ac776f39,Sarah,Sherry,Dean,EN,24,7,1944,1,1,0,0,2023-05-08,2022-08-15,,,2022-07-29,b6623022-8210-4d60-ad8c-85e51498d926,1,1,2021-03-01,2021-07-01,2021-09-21,2023-02-16T08:45:05.939Z,2023-02-16T08:45:05.939Z,2023-11-25T03:34:41.684Z
3331029,46,46,46,561,768,3,2,10,908467,1,3,57f72130-9b3a-47e9-9087-3e381b9b9a02,global,1,3,ca51ed0c-8256-45a1-99de-eefa0a0970ca,5614cba7-fe6f-414d-8b63-a23152d8627e,f81f7db4-33e7-47c9-8d35-062afe26e11f,091fd444f1a6a4b8e077c150cee5f4e5,Andrea,Lisa,Anderson,EN,27,1,1945,0,1,1,0,2021-08-06,2021-05-10,2024-01-02,pending,,,1,1,2023-02-19,,2022-03-29,2023-12-30T07:53:17.518Z,2023-12-30T07:53:17.518Z,2024-01-12T05:05:01.640Z
3331820,32,32,32,370,776,8,2,10,358012,1,12,195c3435-3118-46b1-ae8c-043302576b61,global,1,2,5a7a39b4-7620-4d89-9376-e541eb7a4d70,e07c9d90-578a-488f-9af7-b6a5c6ee3232,538ac737-2414-434c-a631-b1ac6ff887d7,6d80385551b7d5573bc2723dad52d4de,Todd,Gregory,Clark,EN,28,8,1985,1,0,1,0,2022-11-10,2023-03-17,2023-08-29,registered,,,1,1,2022-05-26,,,2023-10-17T05:49:58.219Z,2023-10-17T05:49:58.219Z,2023-11-26T02:18:57.448Z
3343423,43,43,43,678,929,5,2,10,361443,1,99,4880a01d-a67a-4e52-9146-927485fc8f23,global,0,9,e9e5c3a5-c889-492c-b1cb-c84640a02a14,dc7c3dac-22d5-41a2-b495-957ac24275b3,7e61a42e-939b-4f5d-bf41-8e477c9c868e,751a636674fa43415831ac14e993f557,Teresa,Rebecca,Wade,EN,15,8,1981,0,1,0,1,2021-08-19,2022-12-06,,,2021-05-26,ed4d8c91-7e38-42cd-b7bd-93c5f8d6e72f,0,1,2023-03-15,,,2023-01-06T09:14:11.086Z,2023-01-06T09:14:11.086Z,2023-10-21T23:30:42.779Z
3344997,22,22,22,665,574,2,2,10,926155,1,17,69784332-bd6f-4315-be40-e9e9bc9215d5,global,1,3,e0926c07-0348-41c6-803c-73405a64ee15,e159da3b-f4f2-4e48-ad63-87b10f8bc3cb,7e254df8-37ad-4feb-9d6b-ab946161ea69,d7ac185128e0f61cac3ea4e561d2978e,Mr.,John,Eric,EN,5,5,1948,1,1,0,0,2022-12-11,2022-04-01,2023-10-14,registered,,,1,1,2022-07-18,,2023-03-07,2022-05-07T01:51:56.329Z,2022-05-07T01:51:56.329Z,2022-12-06T22:02:38.448Z
3358207,41,41,41,135,292,2,2,10,624816,1,11,142fbea7-de03-4273-b9cb-ccaccc49a064,global,1,10,b5058f13-6641-402e-bd38-94c26f3a2d35,3c88fd97-4610-48a3-91a5-267d2d58b5fa,8d3ed8e4-f0e1-45b5-a95c-0f9ef9248b96,6f58b555b2fa5a99379b633d9f6365ff,Ethan,Zachary,Ritter,EN,29,4,1967,1,0,1,1,2022-06-25,2021-09-02,,,,,1,0,2023-06-01,,,2023-03-10T05:19:03.453Z,2023-03-10T05:19:03.453Z,2023-08-05T22:27:06.683Z
